id,ARRAY_PARTITION_FACTOR,INIT_INTERVAL_HOR,INIT_INTERVAL_VER,ACCELERATOR_1_UNCERTAINTY,DATA_MOVER_CLOCK,ACCELERATOR_2_CLOCK,UNROLL_FACTOR_VER,ACCELERATOR_2_UNCERTAINTY,ACCELERATOR_1_CLOCK,UNROLL_FACTOR_HOR,state,time
3448,15,2,1,27.657609983338904,3,1,2,87.7057632717376,3,1,ERROR,inf
3449,15,1,1,30.889984960320916,2,1,2,92.12196242184143,1,1,ERROR,inf
3451,8,1,2,27.657609983338904,0,1,2,73.56048718649248,1,1,ERROR,inf
3452,15,1,1,27.657609983338904,2,2,2,84.92353107994629,1,1,ERROR,inf
3453,15,1,1,26.246714246340524,1,3,2,86.10890076989597,1,1,ERROR,inf
3454,15,1,1,23.231958625572734,1,1,2,86.10890076989597,1,1,OK,99276.0
3456,13,1,1,27.657609983338904,1,1,2,82.15929936951055,1,1,OK,176054.0
3457,2,3,2,54.43431987553882,2,1,2,52.729348258121675,0,2,ERROR,inf
3458,15,1,1,89.35223152842954,2,3,2,56.00539606978017,2,1,ERROR,inf
3459,1,1,1,96.24638843780797,2,0,1,53.01143125989909,3,1,ERROR,inf
3460,2,6,16,23.617508619761118,3,1,2,31.799220513275007,1,2,ERROR,inf
3461,4,1,1,39.95868041599033,0,3,2,77.70929981571673,3,1,ERROR,inf
3462,2,2,1,11.17514258002944,2,1,2,100.0,2,1,OK,689194.0
3463,1,2,1,64.78814781786977,2,2,1,56.77054781976133,2,1,OK,1836246.0
3464,8,2,1,0.0,2,3,1,77.38319656392008,2,1,OK,262544.0
3465,12,7,2,0.0,2,0,2,50.283292280458525,2,1,OK,631130.0
3466,1,1,4,57.39540806383354,2,0,1,84.04189633235144,3,1,ERROR,inf
3467,7,6,5,56.40431064682255,2,0,1,37.47554298288891,3,1,ERROR,inf
3468,15,5,5,22.421657583024512,3,2,1,5.954997211627111,1,2,ERROR,inf
3469,15,3,10,21.0733263298464,2,0,2,31.501082837927065,3,1,TIMEOUT,inf
3470,7,1,1,21.368445000216507,3,0,1,100.0,2,1,ERROR,inf
3471,8,2,2,69.20617479708719,3,0,1,80.39705317627065,0,1,ERROR,inf
3472,15,1,2,0.0,2,1,2,62.816321826254274,2,1,OK,140362.0
3473,2,4,2,54.43431987611138,2,1,2,52.729348257899346,0,2,ERROR,inf
3475,15,1,1,38.8719260215167,3,3,2,86.10890076989597,2,1,ERROR,inf
3480,3,1,2,27.657609983338904,0,1,2,86.10890076989597,1,2,ERROR,inf
3481,2,6,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,688502.0
3482,15,3,1,27.657609983338904,1,1,2,86.10890076989597,0,1,ERROR,inf
3483,15,1,1,27.657609983338904,1,2,2,53.708085140960684,1,1,OK,127210.0
3484,15,11,1,57.899139623561624,1,3,2,86.10890076989597,1,1,ERROR,inf
4336,2,12,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,688850.0
3487,15,16,7,89.13193701176309,1,1,2,86.10890076989597,1,1,OK,1317542.0
3489,2,8,2,54.43431987739969,2,1,2,52.72934825739908,0,2,ERROR,inf
3490,15,1,1,27.657609983338904,1,3,2,86.25834965998871,1,1,ERROR,inf
3492,12,1,1,27.657609983338904,2,1,2,88.5284302417884,1,1,ERROR,inf
3495,15,1,1,27.10340581986246,1,3,2,89.1514030392581,1,1,ERROR,inf
3496,11,1,1,35.368528284092484,1,1,2,86.10890076989597,1,1,OK,175894.0
3497,15,1,1,20.1745993152269,1,1,2,86.09747604047213,1,1,OK,99308.0
3498,15,1,1,24.407550669003356,1,2,2,86.10890076989597,0,1,ERROR,inf
3499,11,1,1,27.657609983338904,1,1,2,84.44672760522522,1,1,OK,176004.0
3500,10,1,1,27.657609983338904,1,1,2,86.10890076989597,3,1,ERROR,inf
3501,15,1,1,27.657609983338904,1,1,2,77.06192383180709,3,1,ERROR,inf
3502,12,1,1,27.657609983338904,2,3,2,86.10890076989597,1,1,ERROR,inf
3503,15,1,1,18.900014636093655,2,1,2,91.43949532498512,2,1,OK,140394.0
3504,15,1,1,27.657609983338904,1,1,2,71.31953087836979,1,1,OK,99266.0
3505,2,6,2,54.43431987697025,2,1,2,52.72934825756583,0,2,ERROR,inf
3506,1,8,16,71.04460315429306,0,3,1,0.4680843513506727,2,2,ERROR,inf
3507,1,5,1,23.513465021124127,1,0,1,78.26473130147225,1,1,OK,1103566.0
3508,1,3,4,100.0,1,0,1,52.0292771872638,1,1,OK,1103318.0
3509,15,15,16,69.99632465424327,2,3,1,40.29479655572336,2,1,OK,679540.0
3510,1,10,6,61.457103784164026,2,2,2,82.51467577962504,3,1,TIMEOUT,inf
3511,10,2,12,76.2406639296109,1,2,1,18.428224052071872,2,1,ERROR,inf
3512,4,9,2,77.63604927259907,3,0,1,29.410627589257523,2,2,ERROR,inf
3513,1,4,4,76.08865591683409,2,3,2,48.518279634969645,3,1,ERROR,inf
3514,4,1,13,96.74007552208485,1,0,1,58.84784554284877,2,2,ERROR,inf
3515,10,2,16,0.0,0,0,1,52.51840096025213,0,2,ERROR,inf
3516,5,1,2,4.7505991772410106,2,3,2,32.37114098277034,1,1,ERROR,inf
3517,8,2,2,68.32312680782829,2,3,1,20.78374542374736,2,1,OK,262502.0
3518,15,15,3,67.47684018024552,1,1,1,89.35313417065412,3,2,ERROR,inf
3519,1,11,8,58.18910575118088,0,1,1,94.09034987012133,3,2,ERROR,inf
3520,3,15,6,90.56662546738421,3,2,2,51.71439413064738,2,1,ERROR,inf
3521,2,3,2,54.434319876004025,2,1,2,52.72934825794107,0,2,ERROR,inf
3522,15,1,1,26.897584907627337,1,1,2,86.10890076989597,1,1,OK,99272.0
3523,10,1,1,19.383717136763998,1,3,2,86.10890076989597,1,1,OK,127084.0
3524,15,1,1,10.416721911105201,1,1,2,86.10890076989597,1,1,ERROR,inf
3525,15,1,1,33.10433284610226,1,1,2,86.10890076989597,1,1,OK,99330.0
3526,7,1,1,27.657609983338904,1,0,2,86.10890076989597,1,1,OK,224756.0
3527,15,1,1,38.13015836992528,1,1,2,85.17319664349597,1,1,OK,99302.0
3529,15,1,1,24.803654942491683,3,0,2,86.10890076989597,1,1,ERROR,inf
3530,14,1,1,13.704319080371752,1,3,2,86.10890076989597,1,1,ERROR,inf
3531,15,1,1,27.657609983338904,1,0,2,91.29952905617547,1,1,OK,99362.0
3532,12,1,1,27.657609983338904,1,1,2,86.10890076989597,2,1,ERROR,inf
3534,15,1,1,27.657609983338904,1,2,2,86.93127574300455,0,1,ERROR,inf
3535,10,1,1,27.657609983338904,3,1,2,99.14091747815885,1,1,ERROR,inf
3536,13,1,1,50.03408673810986,1,1,2,89.13506816606542,1,1,OK,176028.0
3537,2,4,2,54.4343198763261,2,1,2,52.729348257815985,0,2,ERROR,inf
4363,15,1,2,27.657609983338904,1,1,1,86.10890076989597,1,1,OK,176036.0
3539,2,1,1,27.657609983338904,1,1,1,86.10890076989597,3,1,ERROR,inf
3541,4,1,1,35.20039669930174,1,1,2,35.39968441665422,1,1,OK,346876.0
3542,1,10,6,27.657609983338904,3,1,2,86.10890076989597,1,1,ERROR,inf
3545,15,1,1,64.47812834481925,1,1,2,73.14520878750149,1,1,OK,99352.0
3547,13,1,4,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,176022.0
3550,2,1,1,27.657609983338904,3,1,2,86.10890076989597,1,1,ERROR,inf
3552,15,1,9,27.657609983338904,1,0,2,86.10890076989597,1,1,OK,334526.0
3553,2,8,2,54.43431987705076,2,1,2,52.72934825753455,0,2,ERROR,inf
3554,15,1,1,89.35223152842954,3,0,2,56.00539606978017,2,1,ERROR,inf
3555,1,1,1,96.24638843780797,0,1,1,53.01143125989909,3,1,ERROR,inf
3556,2,6,5,14.735015785737227,0,0,2,98.5385890384272,2,2,ERROR,inf
3557,4,3,2,39.95868041599033,2,3,2,67.71234558053163,3,2,ERROR,inf
3558,10,13,1,11.17514258002944,2,2,2,95.1555619892314,2,1,OK,519332.0
3559,10,2,1,20.969102449323085,2,0,1,56.77054781976133,2,1,OK,265080.0
3560,8,2,1,35.592395972629035,2,2,2,77.38319656392008,2,1,OK,275336.0
3561,12,1,2,0.0,3,0,2,50.283292280458525,3,1,ERROR,inf
3562,1,1,4,57.39540806383354,2,1,1,66.49332670486639,3,1,ERROR,inf
3563,7,6,1,56.40431064682255,2,1,2,37.47554298288891,3,1,ERROR,inf
3564,2,5,5,22.421657583024512,3,2,1,22.664042751338886,1,2,ERROR,inf
3565,15,1,10,21.0733263298464,2,0,2,42.494438707805784,3,1,ERROR,inf
3566,7,1,1,21.368445000216507,2,0,2,66.62680897439499,2,2,TIMEOUT,inf
3567,8,2,1,69.20617479708719,3,3,1,28.84163362703953,3,1,ERROR,inf
3568,3,1,2,0.0,2,1,2,62.816321826254274,2,1,OK,432952.0
3569,2,6,2,54.4343198768092,2,1,2,52.72934825762836,0,2,ERROR,inf
3570,15,1,1,33.8686633442336,3,1,2,86.10890076989597,1,1,ERROR,inf
3571,1,5,16,0.0,0,3,1,12.785553385362098,2,1,ERROR,inf
3572,9,1,1,25.547349695780454,1,1,2,74.33004500897655,1,1,OK,176100.0
3573,15,1,1,27.657609983338904,1,1,2,87.97505888383522,3,1,ERROR,inf
3574,1,5,5,0.0,1,0,1,78.26473130147225,0,1,ERROR,inf
3575,15,1,1,25.97159622197535,1,1,2,86.10890076989597,1,1,OK,99236.0
3576,10,1,1,5.838941087995209,1,1,2,86.10890076989597,1,1,ERROR,inf
3577,1,3,4,100.0,1,0,1,52.0292771872638,2,1,ERROR,inf
3578,15,1,4,69.99632465424327,1,1,1,100.0,2,1,ERROR,inf
3579,3,1,6,61.457103784164026,2,1,2,82.51467577962504,3,1,ERROR,inf
3582,15,1,1,42.65291757916445,1,1,2,98.52990736676776,1,1,OK,99194.0
3583,13,8,3,76.2406639296109,1,2,1,18.428224052071872,2,1,ERROR,inf
3584,2,1,2,77.63604927259907,2,0,1,62.020591919963955,2,1,OK,591600.0
3586,15,1,1,19.972794016875945,0,0,2,86.10890076989597,1,1,ERROR,inf
3587,11,1,1,27.657609983338904,3,2,2,81.03960405407798,1,1,ERROR,inf
3588,10,1,1,21.985169450728957,1,3,2,86.10890076989597,3,1,ERROR,inf
3589,15,1,1,27.657609983338904,1,1,2,93.10730566170797,1,1,OK,99310.0
4248,13,1,1,27.657609983338904,1,1,2,86.10890076989597,2,1,ERROR,inf
3592,15,1,1,27.657609983338904,1,2,2,99.74611004625933,1,1,OK,127104.0
3593,15,1,1,38.1149103942746,1,1,2,86.10890076989597,1,1,OK,99254.0
3594,15,1,1,27.657609983338904,1,1,2,95.8257347108623,1,1,OK,99324.0
3595,15,1,1,40.452540688036095,1,3,2,86.10890076989597,1,1,ERROR,inf
3596,15,1,1,14.815579803621953,1,3,2,79.94588124640771,1,1,ERROR,inf
3597,15,1,1,27.657609983338904,1,1,2,80.8505939238789,1,1,OK,99152.0
3598,14,1,1,42.902616280627946,1,1,2,86.10890076989597,1,1,OK,175974.0
3600,5,1,1,27.657609983338904,2,1,2,86.10890076989597,3,1,ERROR,inf
3601,2,3,2,54.434319876265704,2,1,2,52.72934825783946,0,2,ERROR,inf
3602,15,1,1,27.657609983338904,1,1,2,81.15878280080035,1,1,OK,99340.0
3603,15,1,1,27.657609983338904,1,0,2,80.22851783262956,1,1,OK,99282.0
3604,15,1,1,33.59529623553693,1,1,2,86.10890076989597,1,1,OK,99208.0
3606,15,1,1,26.438352154409785,1,1,2,86.10890076989597,1,1,OK,99428.0
3607,15,1,1,20.62868448696834,1,1,2,86.10890076989597,1,1,OK,99370.0
3610,15,1,1,31.53907362200052,2,1,2,99.1389908499588,2,1,OK,140454.0
3611,15,1,1,27.657609983338904,1,1,2,75.46388193012697,1,1,OK,99156.0
3612,13,1,1,27.657609983338904,1,1,2,90.89904676974538,1,1,OK,175946.0
3614,15,1,1,27.657609983338904,1,1,2,93.37493095965617,1,1,OK,99330.0
3615,15,1,1,33.48082994239383,0,1,2,86.10890076989597,1,1,ERROR,inf
3616,14,1,1,27.657609983338904,0,1,2,81.6201965449373,1,1,ERROR,inf
3617,2,4,2,54.43431987644687,2,1,2,52.72934825776909,0,2,ERROR,inf
3619,15,1,1,27.657609983338904,1,1,2,83.53257422484674,1,1,OK,99360.0
3621,15,1,1,17.174988738406903,1,1,2,86.10890076989597,1,1,OK,99312.0
3622,8,1,1,27.657609983338904,1,2,2,86.10890076989597,1,1,OK,249230.0
3623,15,1,1,42.629231640407816,0,1,2,86.10890076989597,3,1,ERROR,inf
3624,15,1,1,4.940890045298374,1,1,2,86.10890076989597,0,1,ERROR,inf
3625,15,1,1,27.657609983338904,2,2,2,83.25745708287391,0,1,ERROR,inf
3626,15,1,2,27.657609983338904,1,2,2,86.10890076989597,1,1,OK,127138.0
3628,15,1,1,27.657609983338904,1,2,2,80.45682394278022,2,1,ERROR,inf
3629,10,2,1,20.22419354633748,1,1,2,85.26517037199255,1,1,OK,193640.0
3630,12,1,1,22.00119243854575,1,1,2,86.10890076989597,1,1,OK,176088.0
3632,8,1,1,27.657609983338904,0,3,2,86.10890076989597,1,1,ERROR,inf
3633,2,8,2,54.43431987685452,2,1,2,52.72934825761075,0,2,ERROR,inf
3634,15,1,1,37.452514076692445,1,1,2,88.17243013770523,3,1,ERROR,inf
3635,15,1,1,40.30649557616171,1,1,2,88.57922872309175,0,1,ERROR,inf
3638,15,1,1,27.657609983338904,1,1,2,83.63845958596353,3,1,ERROR,inf
3640,15,1,1,35.194227686617765,1,1,2,86.10890076989597,1,1,ERROR,inf
3644,14,1,1,27.657609983338904,1,1,2,76.9803545785121,3,1,ERROR,inf
3645,15,1,1,27.657609983338904,0,1,2,87.0030337135441,1,1,ERROR,inf
3646,15,1,2,21.81340891950302,2,1,2,86.10890076989597,3,1,ERROR,inf
3648,14,2,1,44.59308862537732,1,1,2,90.28893898992834,0,1,ERROR,inf
3649,2,6,2,54.43431987671863,2,1,2,52.72934825766353,0,2,ERROR,inf
3651,15,1,1,30.68484550996919,1,1,2,86.10890076989597,1,1,OK,99138.0
3653,15,1,1,40.53931297495254,1,1,2,86.10890076989597,1,1,OK,99332.0
3654,15,1,2,38.570849211935354,1,1,2,86.10890076989597,1,1,OK,99384.0
3658,12,1,2,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,175902.0
3660,13,1,1,42.358329932785885,1,3,2,86.10890076989597,1,1,ERROR,inf
3664,15,1,1,27.657609983338904,1,1,2,83.04543616698366,1,1,OK,99330.0
3665,2,3,2,54.43431987641287,2,1,2,52.729348257782306,0,2,ERROR,inf
3666,15,1,1,39.18281915968652,1,3,2,86.10890076989597,0,1,ERROR,inf
3667,15,1,1,24.170776915187243,1,1,2,77.50840960242577,1,1,OK,99162.0
3668,15,1,1,29.405998806759047,1,1,2,70.42796740496213,1,1,OK,99304.0
3669,15,1,1,28.27262056842575,3,0,2,86.10890076989597,1,1,ERROR,inf
3670,12,1,1,31.641960918281143,1,1,2,86.10890076989597,0,1,ERROR,inf
3671,15,1,1,27.657609983338904,1,1,2,81.73498167700892,1,1,OK,99282.0
3673,15,1,1,28.606170340494735,1,3,2,86.10890076989597,2,1,ERROR,inf
3674,14,1,1,27.657609983338904,3,1,2,67.34296788577008,1,1,ERROR,inf
3675,15,1,1,36.17792849101274,1,1,2,82.89346486793386,1,1,OK,99286.0
3676,9,1,1,27.657609983338904,1,1,2,86.10890076989597,0,1,ERROR,inf
3679,15,1,1,27.657609983338904,0,1,2,83.04674690464434,1,1,ERROR,inf
3680,15,1,1,12.689211301959869,3,3,2,86.10890076989597,1,1,ERROR,inf
3681,2,4,2,54.43431987651479,2,1,2,52.729348257742714,0,2,ERROR,inf
3682,15,1,1,27.657609983338904,1,1,2,62.57467257850673,1,1,OK,99282.0
3684,14,1,1,23.846321626261762,1,1,2,86.10890076989597,2,1,ERROR,inf
3685,15,1,1,27.657609983338904,0,1,2,84.96761374527068,1,1,ERROR,inf
3687,15,1,1,27.657609983338904,3,1,2,92.01941787679806,1,1,ERROR,inf
3689,10,1,1,27.657609983338904,1,1,2,90.6716615770272,1,1,OK,176062.0
3690,15,1,2,27.657609983338904,3,2,2,86.10890076989597,2,2,ERROR,inf
3691,15,1,1,27.657609983338904,1,1,2,83.7905046343191,3,1,ERROR,inf
3692,13,1,1,23.629099483660134,1,1,2,86.10890076989597,1,1,OK,176060.0
3694,13,1,2,31.351146873908565,3,1,2,79.47130310812953,1,1,ERROR,inf
3695,15,1,1,27.657609983338904,2,1,2,92.68146180676644,1,1,ERROR,inf
3696,10,1,1,18.39958455395174,1,1,2,86.10890076989597,1,1,OK,176138.0
3697,2,8,2,54.43431987674414,2,1,2,52.729348257653626,0,2,ERROR,inf
3698,1,4,1,100.0,2,3,2,48.518279634969645,3,1,ERROR,inf
3699,4,12,1,96.74007552208485,1,0,1,58.84784554284877,2,2,ERROR,inf
3700,6,1,16,76.95000119476316,3,0,1,100.0,0,2,ERROR,inf
3701,1,1,2,4.7505991772410106,1,3,2,25.367784789595284,1,1,ERROR,inf
3702,8,2,2,40.519159047304775,2,3,1,100.0,3,2,ERROR,inf
3703,15,6,3,67.47684018024552,3,1,1,15.927711497269092,0,2,ERROR,inf
3704,13,1,1,91.26909104827655,0,2,1,94.09034987012133,1,2,ERROR,inf
3705,1,15,6,21.528184982417507,3,2,1,50.47532793901994,2,1,ERROR,inf
3706,15,1,1,89.35223152842954,2,0,2,86.27811169568483,2,1,OK,140556.0
3707,1,1,1,96.24638843780797,0,1,1,39.586553808443895,3,2,ERROR,inf
3708,15,4,1,50.91226333208924,0,1,2,100.0,2,2,ERROR,inf
3709,4,6,1,100.0,2,2,2,67.71234558053163,3,2,ERROR,inf
3710,10,13,11,11.17514258002944,2,1,2,95.1555619892314,2,1,OK,542964.0
3711,4,2,1,20.969102449323085,2,0,1,42.647824723683485,0,1,ERROR,inf
3712,8,2,1,0.0,2,3,1,100.0,3,1,OK,140430.0
3713,2,6,2,54.43431987666769,2,1,2,52.72934825768332,0,2,ERROR,inf
3714,15,1,1,41.42156099420574,0,1,2,84.00418765780886,0,1,ERROR,inf
3716,13,1,1,15.427328778142513,1,1,2,86.10890076989597,1,1,OK,175906.0
3717,13,1,1,37.66889612814598,0,3,2,86.10890076989597,2,1,ERROR,inf
3718,15,1,1,27.657609983338904,1,1,2,75.50807055526396,1,1,OK,99356.0
3719,15,1,1,27.657609983338904,3,1,2,83.0038813924784,1,1,ERROR,inf
3721,13,1,1,27.657609983338904,2,3,2,86.10890076989597,0,1,ERROR,inf
3722,15,1,1,22.891406117171275,1,1,2,86.10890076989597,1,1,OK,99234.0
3723,15,1,1,27.657609983338904,1,1,2,82.46294800181818,1,1,OK,99254.0
3725,15,1,1,24.02693253265398,1,1,2,86.10890076989597,1,1,OK,99428.0
3728,15,1,2,26.952126883731403,1,1,2,86.10890076989597,0,1,ERROR,inf
3729,2,3,2,54.43431987649565,2,1,2,52.72934825775013,0,2,ERROR,inf
3731,2,1,1,85.25890940232225,1,1,2,86.10890076989597,1,1,OK,688400.0
3732,15,1,2,25.553672231417814,2,1,2,86.10890076989597,1,1,ERROR,inf
3735,15,1,1,27.657609983338904,1,1,2,37.35656464029012,2,1,ERROR,inf
3736,15,3,13,27.657609983338904,1,1,2,86.10890076989597,2,1,ERROR,inf
3738,1,1,1,83.81424826342004,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
3739,13,4,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,364364.0
3744,15,1,8,27.657609983338904,1,1,2,2.5160837765278554,1,1,OK,303948.0
3745,2,4,2,54.434319876553005,2,1,2,52.72934825772786,0,2,ERROR,inf
3749,15,6,1,27.657609983338904,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
3752,15,1,1,45.57104026045932,1,1,2,86.10890076989597,1,1,OK,99256.0
3753,15,1,1,13.780336175587593,1,3,2,45.77576354060303,1,1,ERROR,inf
3754,2,1,1,93.10849774890244,1,1,2,86.10890076989597,1,1,OK,688532.0
3756,15,2,6,27.657609983338904,1,1,1,86.10890076989597,1,1,OK,517574.0
3757,15,1,1,13.527545828262166,1,1,2,86.10890076989597,1,1,OK,99256.0
3759,1,1,2,84.66424904437675,1,1,1,86.10890076989597,1,1,ERROR,inf
3760,5,1,1,57.405473519543385,1,0,2,86.10890076989597,1,1,ERROR,inf
3761,2,8,2,54.43431987668204,2,1,2,52.72934825767776,0,2,ERROR,inf
3764,3,1,1,27.657609983338904,1,1,2,37.10052853477358,1,1,OK,432230.0
3766,15,1,1,27.657609983338904,1,1,2,14.82403664472347,1,1,OK,99114.0
3767,15,1,1,9.35844192739138,1,1,2,86.10890076989597,1,1,ERROR,inf
3771,15,1,1,0.004333751095342286,1,1,2,86.10890076989597,1,1,OK,99232.0
3773,15,1,1,27.657609983338904,1,2,2,97.37041314224402,1,1,OK,127156.0
3776,1,1,1,27.657609983338904,3,1,2,86.10890076989597,1,2,ERROR,inf
3777,2,6,2,54.43431987663902,2,1,2,52.72934825769446,0,2,ERROR,inf
3778,1,1,1,83.19112244463992,1,0,2,86.10890076989597,1,1,ERROR,inf
3779,15,8,1,57.795978623945324,3,1,2,86.10890076989597,1,1,ERROR,inf
3784,15,1,1,27.657609983338904,1,1,2,22.038741958069796,1,1,OK,99178.0
3785,15,3,1,59.44228841920771,1,1,2,10.413148849802145,1,1,OK,270220.0
3786,15,1,1,4.6221362732097315,1,1,2,3.5498251988053675,1,1,OK,99250.0
3788,15,1,1,27.657609983338904,1,0,2,25.7165839235057,1,1,OK,99222.0
3789,15,1,1,66.7094560626819,1,1,2,57.448217949562896,1,1,OK,99406.0
3790,15,1,1,87.52962795054421,1,1,2,86.10890076989597,1,1,OK,99328.0
3791,15,1,1,16.83400111649278,1,1,2,86.10890076989597,1,1,ERROR,inf
3792,15,16,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,611698.0
3793,2,3,2,54.43431987654223,2,1,2,52.729348257732035,0,2,ERROR,inf
3794,13,5,1,27.657609983338904,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
3797,1,1,1,27.657609983338904,1,1,2,62.83708265774114,1,1,OK,1286378.0
3798,15,1,1,43.65172110268305,1,1,1,86.10890076989597,1,1,OK,99264.0
3799,15,1,2,47.40111550139072,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
3800,1,1,5,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,1286444.0
3801,15,1,3,31.445235891434685,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
3802,3,1,1,27.657609983338904,0,1,2,86.10890076989597,1,1,ERROR,inf
3804,1,1,1,82.80316318300758,1,1,2,54.98661263838529,3,1,ERROR,inf
3807,15,1,1,60.95824074632035,1,1,2,86.10890076989597,1,1,OK,99360.0
3809,2,4,2,54.4343198765745,2,1,2,52.72934825771951,0,2,ERROR,inf
3811,15,1,1,27.657609983338904,1,0,2,88.24583739512842,1,1,OK,99364.0
3812,15,1,1,27.657609983338904,1,3,2,78.06287072739056,1,1,ERROR,inf
3813,11,1,1,27.657609983338904,1,1,2,98.72173102027233,1,1,OK,176082.0
3814,13,1,1,29.45990405999951,0,1,2,86.10890076989597,2,1,ERROR,inf
3815,15,1,1,27.657609983338904,1,1,2,72.22601915641867,1,1,OK,99132.0
3816,15,1,1,11.919807003157839,1,3,2,90.21846696174886,1,1,ERROR,inf
3818,14,1,1,52.44184470039757,1,1,2,86.10890076989597,1,1,OK,175986.0
3820,12,1,1,27.657609983338904,1,3,2,86.10890076989597,3,1,ERROR,inf
3821,15,1,1,27.657609983338904,1,1,2,96.96041828090888,1,1,OK,99296.0
3822,15,1,1,27.657609983338904,3,1,2,83.09307959869514,1,1,ERROR,inf
3823,11,1,1,29.416891085427206,1,1,2,90.31845448570313,0,1,ERROR,inf
3824,15,1,1,27.657609983338904,3,2,2,86.10890076989597,2,1,ERROR,inf
3825,2,8,2,54.43431987664711,2,1,2,52.729348257691335,0,2,ERROR,inf
3826,12,1,2,74.26056007413624,2,0,2,62.99672881589733,2,2,TIMEOUT,inf
3827,4,1,4,57.39540806383354,2,0,2,32.50258284410295,3,1,ERROR,inf
3828,7,6,1,30.534125644391256,2,0,2,37.47554298288891,3,1,TIMEOUT,inf
3829,2,5,5,22.421657583024512,0,2,1,5.954997211627111,1,2,ERROR,inf
3830,15,3,10,21.0733263298464,2,0,2,100.0,2,1,OK,409968.0
3831,7,1,1,97.97784493705734,3,0,1,56.155681880500495,2,2,ERROR,inf
3832,8,1,1,69.20617479708719,3,0,1,80.39705317627065,3,1,ERROR,inf
3833,1,1,2,0.0,1,1,1,100.0,2,1,ERROR,inf
3834,1,5,16,71.04460315429306,0,2,1,0.4680843513506727,3,2,ERROR,inf
3835,1,5,11,23.513465021124127,1,1,1,78.26473130147225,3,1,ERROR,inf
3836,1,16,9,100.0,1,1,1,52.0292771872638,1,1,OK,1286954.0
3837,15,1,1,69.99632465424327,2,3,1,40.29479655572336,3,2,ERROR,inf
3838,1,10,6,31.56426713725863,2,1,2,82.51467577962504,0,1,ERROR,inf
3839,13,2,7,76.2406639296109,2,0,1,18.428224052071872,2,1,OK,518386.0
3840,2,1,2,77.63604927259907,2,0,2,62.020591919963955,2,2,TIMEOUT,inf
3841,2,6,2,54.43431987662291,2,1,2,52.72934825770073,0,2,ERROR,inf
3842,15,1,13,27.657609983338904,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
3844,15,4,1,26.09243634027818,3,1,2,86.10890076989597,1,1,ERROR,inf
3848,15,1,3,21.609884939724843,1,1,2,86.10890076989597,3,2,ERROR,inf
3849,15,1,1,9.361557990482417,3,1,2,86.10890076989597,1,1,ERROR,inf
3850,15,1,1,93.723065643865,1,1,2,86.10890076989597,3,1,ERROR,inf
3851,4,1,1,27.657609983338904,1,1,2,88.59090194653866,1,1,OK,346728.0
3853,15,1,1,27.657609983338904,1,3,2,21.56921713748554,1,1,ERROR,inf
3854,15,1,1,27.657609983338904,1,1,2,90.36587086723418,1,1,OK,99190.0
3855,3,2,1,64.15776207533011,1,2,2,86.10890076989597,1,1,OK,615304.0
3856,2,1,1,27.657609983338904,1,1,2,84.76120999783504,1,1,OK,688456.0
3857,2,3,2,54.43431987656844,2,1,2,52.72934825772184,0,2,ERROR,inf
3858,15,1,1,29.58852506456265,3,1,2,86.10890076989597,1,1,ERROR,inf
3861,15,1,1,24.4073393397566,3,1,2,86.10890076989597,1,1,ERROR,inf
3862,15,1,1,22.525657864458314,1,3,2,71.58538515785318,1,1,ERROR,inf
3864,15,1,2,27.657609983338904,1,0,2,86.10890076989597,1,1,OK,99214.0
3865,15,1,1,27.657609983338904,0,1,2,68.99833401915178,2,1,ERROR,inf
3867,10,2,1,38.4476868535675,0,1,2,63.81260716941141,1,1,ERROR,inf
3870,15,1,1,37.165541133121195,1,1,2,79.64874084455649,2,1,ERROR,inf
3871,15,1,1,27.657609983338904,1,1,2,83.80458970918076,0,1,ERROR,inf
3873,2,4,2,54.4343198765866,2,1,2,52.729348257714804,0,2,ERROR,inf
3876,15,1,1,90.4017248201981,1,1,2,86.10890076989597,1,1,OK,99414.0
3877,15,1,1,27.657609983338904,1,1,2,40.612043340647844,1,2,TIMEOUT,inf
3879,15,1,8,27.657609983338904,1,0,2,88.43972169661309,1,1,OK,298144.0
3881,15,1,1,27.657609983338904,0,3,2,80.78077406023894,1,1,ERROR,inf
3883,8,1,1,27.657609983338904,0,1,1,54.13426701619477,1,2,ERROR,inf
3884,1,1,1,27.657609983338904,1,2,2,86.10890076989597,1,1,OK,1835478.0
3886,15,1,8,27.657609983338904,1,1,2,30.96800828167051,1,1,ERROR,inf
3887,4,1,1,27.657609983338904,1,1,2,86.10890076989597,3,1,ERROR,inf
