id,DATA_MOVER_SHARING,CONVOLVERS,KERNEL_CLOCK,IMPL_STRATEGY,DATA_MOVER_CLOCK,CLOCK_UNCERTAINTY,state,presynth_time,synth_time,impl_time,run_time
1635,3,1,1,6,1,49.63951567411361,OK,530.9,615.1,304.14,1645237972.0
1636,2,1,2,27,2,63.505241560024864,OK,538.04,621.86,298.24,2102421848.0
1637,1,2,2,13,2,57.61581969066554,OK,668.51,642.28,302.51,1445414714.0
1638,1,2,1,12,1,65.35487884817238,OK,671.52,656.43,358.34,1272009948.0
1639,0,2,2,17,2,48.524454629697026,OK,668.45,625.98,284.82,1428398926.0
1640,1,2,1,9,1,57.66933443160111,OK,671.52,614.21,337.03,1224117178.0
1641,1,1,1,2,1,53.342143357520214,OK,545.55,612.18,323.51,1645930674.0
1642,0,2,2,6,2,87.49877160492842,OK,649.21,657.04,363.08,1870556366.0
1643,0,2,2,27,2,23.010212648499973,OK,628.58,635.54,296.81,1383737296.0
1644,0,1,1,19,1,23.585770430238174,TIMING,548.14,673.22,inf,inf
1645,3,1,1,7,1,58.85158508389991,OK,534.11,631.78,338.85,1660751526.0
1646,0,2,2,26,2,17.805691755949592,OK,614.55,630.14,291.95,1383757018.0
1647,2,2,2,16,2,37.07998970318215,OK,635.47,667.0,325.24,1394790900.0
1648,2,2,2,22,2,49.37447987949862,OK,635.47,614.98,282.74,1428387406.0
1649,0,2,2,2,2,66.40235036097451,OK,625.92,648.95,303.16,1499632730.0
1650,2,2,2,20,2,78.83440612749392,OK,639.01,657.67,328.08,1578592432.0
1651,2,2,1,12,1,57.29911481704063,OK,644.43,647.12,338.85,1224144100.0
1652,1,2,2,27,2,71.26859549224986,OK,625.76,648.24,327.85,1510776024.0
1653,0,2,2,15,2,56.53062952249625,OK,630.11,643.56,308.81,1442111320.0
1654,3,1,2,7,2,13.801230156322312,OK,561.61,636.7,285.54,1917229974.0
1655,0,2,2,7,2,57.77264471918303,OK,633.15,635.26,317.21,1445294752.0
1656,1,1,1,23,1,55.40883456889386,OK,550.19,665.25,317.55,1644743830.0
1657,1,2,2,3,2,19.492607753349745,OK,632.89,618.49,304.01,1383799216.0
1658,3,1,1,27,1,49.984464917925045,OK,533.58,665.89,297.31,1645370690.0
1659,3,1,2,27,2,8.18065572272987,OK,530.51,607.24,291.93,1897290696.0
1660,0,1,1,9,1,70.37886933253164,OK,530.25,608.37,320.08,1742831670.0
1661,1,1,1,10,1,52.64729902674647,OK,520.62,634.2,320.5,1646116712.0
1662,2,1,2,18,2,32.61697759861332,OK,536.25,641.33,288.89,1938432206.0
1663,2,1,2,16,2,38.912629811507095,OK,517.69,661.69,272.87,1939438288.0
1664,3,2,2,10,2,17.305137020801673,OK,627.42,633.58,304.61,1383674406.0
1665,1,2,2,14,2,25.229060578368056,OK,617.64,732.5,341.53,1393727422.0
1666,0,1,1,16,1,50.69694409380767,OK,544.1,709.32,410.3,1645683610.0
1667,3,1,2,19,2,16.8018798188702,OK,529.89,733.99,305.79,1917381552.0
1668,1,1,2,9,2,43.72203264765546,OK,544.1,728.3,306.39,1962451024.0
1669,1,1,1,10,1,49.65883435843096,OK,572.49,667.14,326.62,1645279888.0
1670,1,2,2,0,2,49.81216693732604,OK,704.3,668.29,331.49,1428418890.0
1671,2,1,1,23,1,60.03728887190878,OK,548.12,677.42,350.41,1646750722.0
1672,2,2,2,9,2,32.6007946539159,OK,720.68,710.09,353.49,1393890014.0
1673,0,1,2,3,2,43.478847312168675,OK,541.6,716.21,411.14,1961452636.0
1674,2,2,2,4,2,64.83891297999212,OK,827.27,693.29,437.84,1498692612.0
1675,0,1,2,3,2,93.86846899195201,OK,557.94,1015.87,339.99,2543432046.0
1676,2,1,1,5,1,54.03960557587647,OK,898.2,674.41,357.21,1644557586.0
1677,3,2,2,19,2,33.76981413148883,OK,702.55,732.99,345.05,1394798400.0
1678,2,2,2,10,2,71.26537430610097,OK,710.95,661.73,424.94,1510770534.0
1679,1,1,2,3,2,23.453815391787302,OK,542.07,730.58,289.33,1917823716.0
1680,3,1,1,16,1,63.61797871035907,OK,548.12,729.77,336.22,1722076514.0
1681,1,2,2,15,2,33.94885642951362,OK,614.39,711.06,313.72,1394824422.0
1682,3,2,1,19,1,54.98742752560531,OK,655.1,672.11,348.9,1223471414.0
1683,0,2,2,18,2,54.14322331151838,OK,636.54,648.49,359.15,1440963030.0
1684,2,1,1,24,1,100.0,OK,550.21,661.65,329.43,1674911950.0
1685,3,1,1,18,1,62.0615580515838,OK,499.57,659.9,337.02,1721025080.0
1686,2,2,1,11,1,59.13124631364136,OK,625.81,643.25,345.02,1231323032.0
1687,1,2,1,3,1,22.363403546021654,OK,622.79,654.69,364.21,1173137674.0
1688,0,1,2,13,2,10.73631314674406,OK,517.87,663.89,304.15,1897232074.0
1689,0,1,1,25,1,25.587905435005432,OK,513.99,639.45,299.8,1563633472.0
1690,1,1,1,11,1,62.19763460541168,OK,525.11,645.01,325.65,1721041630.0
1691,0,1,2,8,2,58.633731442485434,OK,557.36,654.31,281.33,2054693484.0
1692,2,2,1,5,1,62.75456563959697,OK,639.29,673.83,343.58,1263043714.0
1693,1,2,2,4,2,25.16740251176407,OK,660.64,626.4,289.64,1393782814.0
1694,0,2,1,5,1,100.0,OK,628.11,658.41,376.27,1237562656.0
1695,0,2,2,21,2,33.8738864383289,OK,631.86,665.07,301.65,1394975348.0
1696,1,2,2,13,2,38.0967811086905,OK,631.85,658.81,317.82,1394899026.0
1697,3,1,2,4,2,17.286692540841177,OK,510.89,633.49,292.86,1917391056.0
1698,0,1,1,26,1,54.219983579318864,OK,575.98,649.04,309.02,1644726144.0
1699,3,2,2,9,2,48.629647679048695,OK,629.19,624.74,293.53,1428476570.0
1700,2,1,2,7,2,54.552130310224335,OK,519.33,653.16,272.88,2027055346.0
1701,2,2,2,5,2,24.5263121769019,OK,605.18,630.62,297.98,1393717076.0
1702,1,2,3,6,2,32.43348137461458,TIMING,637.61,651.07,inf,inf
1703,3,2,2,6,2,17.31609365656025,OK,620.53,647.36,298.25,1383768648.0
1704,3,1,2,12,2,24.417022671731424,OK,553.36,683.19,274.89,1918270376.0
1705,1,2,2,10,2,21.582305267182715,OK,611.87,635.99,289.78,1383729266.0
1706,3,1,2,19,2,53.531908694736096,OK,583.45,633.7,302.07,2005000488.0
1707,3,1,2,17,2,12.290413931008304,OK,514.83,661.58,282.68,1897240388.0
1708,1,1,2,20,2,29.442432450302412,OK,583.44,673.91,294.23,1938235960.0
1709,0,1,1,12,1,27.548770771972652,OK,555.72,648.36,299.73,1563701486.0
1710,3,1,2,25,2,70.6481990032572,OK,552.69,681.88,286.66,2107275676.0
1711,3,2,1,4,1,53.622110123717306,OK,604.71,614.29,334.75,1223329800.0
1712,0,2,2,20,2,78.76272706420039,OK,654.97,623.69,327.72,1578626446.0
1713,3,1,1,13,1,49.28242149960311,OK,562.82,680.75,308.14,1645299240.0
1714,0,2,2,17,2,47.64071004896948,OK,625.49,651.39,296.34,1418288306.0
1715,0,2,2,0,2,56.91246417313427,OK,640.12,612.17,298.97,1445360648.0
1716,1,1,2,6,2,14.809324990988504,OK,562.87,669.41,282.65,1917245402.0
1717,0,1,1,24,1,25.379522889924132,OK,530.61,663.83,303.75,1563559630.0
1718,2,2,2,7,2,91.32459254574341,OK,665.31,656.33,368.58,1880545874.0
1719,3,1,2,15,2,45.336961052649094,OK,508.63,628.15,277.1,1963493940.0
1720,3,2,2,6,2,86.44344625596054,OK,665.31,645.56,347.98,1870502680.0
1721,3,2,2,3,2,52.508403599036235,OK,600.78,689.5,303.42,1429463518.0
1722,2,1,1,17,1,62.80474772960832,OK,604.17,633.98,323.04,1721387726.0
1723,3,1,1,19,1,57.036925347809486,OK,604.16,673.53,312.19,1646138162.0
1724,3,2,1,17,1,64.41565104005463,OK,671.88,663.39,364.37,1270638460.0
1725,3,2,2,7,2,68.79563213762087,OK,623.0,645.81,318.18,1497254434.0
1726,0,2,2,6,2,35.53252256847158,OK,629.69,627.4,301.62,1394822706.0
1727,3,2,2,7,2,29.655775601056654,OK,629.69,639.81,321.7,1393664010.0
1728,3,1,2,22,2,58.7894732636803,OK,541.39,646.79,287.81,2054691184.0
1729,2,1,2,1,2,83.34283004149343,OK,604.19,623.08,298.01,2452726670.0
1730,1,1,1,21,1,27.02461449858451,OK,604.19,633.13,293.25,1563710492.0
1731,3,2,1,5,1,60.93671716444491,OK,650.61,625.34,352.27,1253073986.0
1732,1,2,2,19,2,72.6923948739942,OK,603.35,668.13,331.12,1543352280.0
1733,2,2,2,21,2,34.39444279188937,OK,742.36,753.36,301.67,1394812494.0
1734,0,2,2,5,2,30.25735876575326,OK,1299.97,777.41,321.96,1393764644.0
1735,0,2,1,12,1,26.22875128290746,OK,742.89,649.98,921.86,1183359226.0
1736,2,2,2,9,2,51.34386009203963,OK,742.82,656.25,375.27,1428494142.0
1737,1,1,1,14,1,53.99462960524083,OK,578.55,705.02,312.02,1644644620.0
1738,1,1,2,5,2,13.857731514659125,OK,547.35,677.67,307.21,1917264520.0
1739,2,1,1,0,1,25.470145382246784,OK,574.34,656.61,301.91,1563617414.0
1740,3,2,2,7,2,70.46039598257336,OK,658.1,684.59,341.89,1499865770.0
1741,1,2,2,9,2,27.69946477891847,OK,658.5,648.62,294.95,1393702054.0
1742,1,2,2,0,2,88.93103218675292,OK,658.49,660.99,380.09,1870601924.0
1743,0,2,2,17,2,19.65949637509964,OK,647.43,641.51,331.07,1383822246.0
1744,3,2,2,8,2,24.03062826403801,OK,647.24,578.05,300.32,1383788902.0
1745,0,1,1,0,1,50.520881019961415,OK,535.67,640.56,305.93,1645749884.0
1746,3,1,1,10,1,29.16112843645862,OK,531.73,675.98,313.24,1578344246.0
1747,3,2,2,27,2,16.945063004554896,OK,628.36,625.93,311.83,1383684988.0
1748,2,1,1,2,1,24.61966094067762,OK,536.17,641.49,293.56,1563557166.0
1749,3,2,2,10,2,46.33031838988657,OK,627.01,645.56,288.0,1407780730.0
1750,3,1,1,18,1,53.44863308600798,OK,508.79,654.92,329.69,1645941940.0
1751,2,2,2,3,2,67.11626758926167,OK,649.2,652.93,326.97,1499703814.0
1752,0,1,2,17,2,27.889530121425075,OK,573.81,625.62,287.67,1938343214.0
1753,2,2,2,6,2,68.90284601509751,OK,620.83,645.93,319.39,1497193188.0
1754,0,1,1,25,1,100.0,OK,574.87,667.97,336.93,1674991248.0
1755,2,2,2,15,2,72.24968525949902,OK,638.43,665.09,326.95,1500759810.0
1756,3,2,2,17,2,47.85867093463845,OK,622.33,638.76,291.97,1418316624.0
1757,2,2,1,4,1,64.0072155975234,OK,650.41,663.08,337.53,1263640654.0
1758,1,1,1,25,1,52.72985790180802,OK,566.59,613.67,306.89,1646088830.0
1759,2,2,2,13,2,77.52989125024948,OK,657.78,653.2,338.37,1576415406.0
1760,3,2,1,5,1,59.393108152862354,OK,626.63,646.63,349.33,1231255188.0
1761,0,1,1,12,1,28.077630309582048,OK,550.49,643.05,290.83,1577549868.0
1762,1,2,2,17,2,16.246311003112712,OK,648.34,632.58,298.15,1383718096.0
1763,3,1,2,8,2,33.23980173930303,OK,502.54,678.99,288.21,1939430642.0
1764,3,2,2,24,2,39.72081111242262,OK,648.35,653.29,299.68,1394941974.0
1765,3,1,2,5,2,19.79521281283705,OK,545.79,671.7,295.73,1917778452.0
1766,2,1,1,4,1,60.82719083384548,OK,573.58,671.19,313.24,1646861064.0
1767,3,1,2,17,2,10.708896922940026,OK,545.75,661.73,289.97,1897266168.0
1768,0,2,2,19,2,56.578901224607705,OK,637.42,624.07,307.75,1442107742.0
1769,0,1,2,21,2,10.601800084999502,OK,542.96,662.55,291.3,1897324216.0
1770,0,1,2,10,2,15.198248674480318,OK,539.31,649.63,293.09,1917253446.0
1771,0,1,1,27,1,49.74060273091788,OK,525.17,609.15,297.97,1645286342.0
1772,1,1,2,19,2,12.519813668693669,OK,525.17,679.79,292.89,1897303284.0
1773,3,2,2,19,2,42.00909864408595,OK,624.56,632.33,320.15,1405896938.0
1774,2,2,2,5,2,90.20899583732661,OK,650.15,644.06,355.62,1880578420.0
1775,2,2,2,15,2,96.44627909945453,OK,604.57,665.08,358.03,1870647870.0
1776,0,1,1,10,1,27.194883259284385,OK,552.13,661.84,302.05,1563709620.0
1777,1,2,2,13,2,63.37377293815396,OK,658.49,628.56,322.58,1494636910.0
1778,0,2,2,16,2,73.0914320351455,OK,658.49,657.54,312.76,1557489550.0
1779,2,2,2,1,2,57.231460827106694,OK,606.06,644.54,317.76,1445318348.0
1780,3,2,2,13,2,71.71573204696759,OK,658.35,625.01,324.31,1510729832.0
1781,2,2,1,9,1,57.74739562954749,OK,625.61,638.1,363.12,1224234630.0
1782,2,1,2,20,2,96.87208981114699,OK,545.26,635.91,315.26,2543585196.0
1783,0,2,2,26,2,17.070886013828044,OK,618.66,613.15,300.64,1383688854.0
1784,0,2,2,25,2,58.29066473012766,OK,614.08,686.61,313.56,1445401902.0
1785,3,1,2,18,2,41.85536914948129,OK,537.71,650.7,282.27,1961511144.0
1786,1,2,2,15,2,37.25580310833847,OK,600.74,646.51,304.4,1394830122.0
1787,2,1,2,10,2,74.95914834755885,OK,530.44,610.53,293.88,2218507134.0
1788,0,2,2,0,2,52.446705086853974,OK,640.66,629.04,289.9,1428453614.0
1789,2,2,2,5,2,17.976788820146627,OK,650.05,608.48,298.01,1383787002.0
1790,1,2,2,20,2,78.00502396007091,OK,605.82,698.36,333.73,1576392404.0
1791,0,2,2,5,2,47.046277727195175,OK,650.23,615.97,288.32,1418293268.0
1792,2,1,2,9,2,14.65073185165494,OK,524.17,680.5,280.05,1917171026.0
1793,0,1,2,6,2,33.6881405869844,OK,506.78,616.54,298.68,1939295724.0
1794,2,1,2,25,2,22.43743361468783,OK,523.29,634.42,283.61,1917891090.0
1795,3,2,2,14,2,35.70950569277637,OK,642.22,658.1,296.58,1394854036.0
1796,1,2,1,18,1,54.84239931700199,OK,653.22,645.99,348.95,1223509556.0
1797,2,1,2,13,2,50.669383537039614,OK,540.07,912.51,278.53,2005004726.0
1798,2,1,2,25,2,56.37823267204374,OK,521.43,696.79,454.2,2028182190.0
1799,3,2,2,9,2,63.65426553592012,OK,624.15,692.13,496.9,1495147630.0
1800,2,2,2,2,2,17.773346129969802,OK,680.58,680.39,298.0,1383749766.0
1801,1,1,2,23,2,29.930129585328313,OK,555.13,665.86,338.21,1938373310.0
1802,2,1,1,13,1,29.456057045888905,OK,582.13,682.68,292.86,1578341298.0
1803,2,2,2,21,2,34.2415079805789,OK,604.53,677.42,293.11,1394812498.0
1804,1,1,1,18,1,52.821453283948095,OK,548.36,662.58,315.69,1646069310.0
1805,2,2,2,26,2,35.85394848795974,OK,603.75,685.03,286.58,1394941464.0
1806,2,1,1,15,1,24.41526077070447,OK,546.22,683.72,356.14,1563505208.0
1807,2,1,1,13,1,53.88289102057735,OK,539.85,639.41,350.55,1644559604.0
1808,0,2,2,1,2,66.47744100082804,OK,648.0,627.04,323.99,1499657028.0
1809,2,1,1,13,1,60.59310432151288,OK,512.05,681.71,301.82,1646779832.0
1810,0,2,2,25,2,70.71168499727952,OK,663.98,642.66,365.78,1500740242.0
1811,2,1,1,5,1,29.939338894380384,OK,517.17,638.01,311.56,1578294028.0
1812,1,1,1,0,1,63.87636834806565,OK,546.58,602.61,330.37,1722048504.0
1813,2,2,2,16,2,48.66307559974064,OK,680.7,627.51,287.46,1428459496.0
1814,0,1,2,18,2,15.043954616193018,OK,529.24,666.93,289.44,1917241568.0
1815,2,2,2,14,2,45.91680043027992,OK,620.88,618.3,325.04,1407808024.0
1816,2,1,2,17,2,50.7124337496492,OK,560.43,691.75,267.13,2005045122.0
1817,2,2,1,24,1,55.30844051806339,OK,666.88,721.9,348.44,1223536776.0
1818,1,2,2,19,2,61.62686833871429,OK,667.63,632.35,323.01,1483693644.0
1819,3,2,2,5,2,21.70985601031021,OK,666.67,649.0,336.52,1383759736.0
1820,2,1,2,8,2,21.812980097838075,OK,522.14,627.23,346.58,1917887488.0
1821,3,2,1,20,1,57.765475879529724,OK,657.47,654.32,400.35,1224058758.0
1822,3,2,2,21,2,40.31379456322765,OK,616.88,693.58,302.2,1405945924.0
1823,0,2,2,17,2,37.152772633068665,OK,629.74,663.66,320.47,1394848680.0
1824,2,1,2,13,2,64.80043796846634,OK,540.98,637.11,311.05,2105023836.0
1825,3,2,2,24,2,37.363069114160055,OK,645.29,669.17,293.26,1394820802.0
1826,2,1,2,24,2,27.24576975237174,OK,531.62,634.86,317.58,1938401814.0
1827,3,2,2,2,2,81.97367181150757,OK,624.77,693.17,347.34,1689323946.0
1828,2,2,1,14,1,64.62490670977802,OK,653.76,630.08,348.77,1270648704.0
1829,0,2,2,25,2,31.89974571511367,OK,615.32,645.42,297.02,1393684798.0
1830,2,2,2,6,2,22.59930592096182,OK,628.51,630.42,308.87,1383807342.0
1831,3,1,1,15,1,22.430052010063385,OK,520.43,671.51,339.07,1549501098.0
1832,2,1,1,23,1,53.59710390115401,OK,535.54,604.83,296.67,1644662910.0
1833,0,2,2,19,2,32.53587881279072,OK,620.02,666.43,303.04,1393843674.0
1834,0,2,2,23,2,63.211699088034464,OK,620.55,599.78,311.85,1494631784.0
1835,0,1,1,20,1,62.907228626806436,OK,546.46,613.0,318.62,1721333542.0
1836,2,1,2,0,2,14.694233436438031,OK,543.35,673.93,271.67,1917252286.0
1837,1,2,2,3,2,15.971293471911707,OK,623.44,589.0,292.54,1383750212.0
1838,0,1,2,12,2,31.202791976993964,OK,539.55,622.04,284.29,1938251982.0
1839,3,1,2,14,2,28.428433587822088,OK,542.21,648.67,292.32,1938264100.0
1840,1,1,2,0,2,47.918138930664476,OK,542.21,641.95,268.63,1983931620.0
1841,0,2,2,24,2,67.13845115239248,OK,622.12,649.1,326.95,1499696004.0
1842,3,2,2,26,2,42.48668396081143,OK,623.22,627.64,294.74,1405912262.0
1843,3,2,2,22,2,24.960137797945947,OK,649.13,605.53,295.17,1393681748.0
1844,1,2,2,8,2,60.13499213190608,OK,649.13,662.21,343.04,1473151624.0
1845,3,1,1,21,1,55.77220277661492,OK,548.85,665.25,304.31,1644673858.0
1846,3,1,2,4,2,14.464234132533912,OK,525.24,638.94,290.88,1917222476.0
1847,3,1,2,0,2,23.027463762712564,OK,525.16,666.6,271.43,1917816630.0
1848,1,1,1,3,1,70.55713645573806,TIMING,547.67,610.46,inf,inf
1849,2,1,2,6,2,19.266536143522394,OK,595.25,672.63,288.63,1917827082.0
1850,0,2,2,8,2,72.64818915508333,OK,634.5,651.33,324.2,1542388458.0
1851,0,2,2,9,2,46.53960418869806,OK,622.64,621.72,309.16,1407765638.0
1852,2,1,1,3,1,21.86157096647535,OK,595.25,594.39,313.16,1549670798.0
1853,3,1,2,21,2,97.8701217060366,OK,557.8,621.14,312.1,2543469314.0
1854,2,2,1,5,1,65.28235923476777,OK,651.4,642.7,368.68,1271966788.0
1855,2,1,2,24,2,73.19130843014622,OK,557.99,634.96,292.93,2217023856.0
1856,3,1,2,3,2,22.028176033938117,OK,557.18,661.26,276.67,1917751522.0
1857,3,1,1,26,3,1.1625109467325214,TIMING,527.33,665.27,inf,inf
1858,2,2,1,20,1,63.76585509278113,OK,622.42,637.31,372.26,1263719260.0
1859,1,2,2,13,2,46.52260403219388,OK,646.57,624.35,298.68,1407805382.0
1860,0,2,2,9,2,52.289884563099264,OK,650.54,629.16,283.33,1428419882.0
1861,1,1,2,2,2,30.322436573565113,OK,548.99,666.07,297.33,1938357940.0
1862,2,1,1,21,1,22.82895859922351,OK,528.67,642.42,326.56,1549599454.0
1863,2,2,2,13,2,35.50828980081998,OK,621.85,647.27,292.48,1394833852.0
1864,3,1,2,18,2,12.840719667670264,OK,540.84,661.72,293.4,1917312494.0
1865,2,1,2,13,2,13.453398445397525,OK,522.59,665.65,283.07,1917322208.0
1866,3,2,2,2,2,59.48215642354657,OK,619.47,632.75,310.42,1472299656.0
1867,0,2,2,27,2,70.83431820303707,OK,651.49,619.42,327.32,1510789280.0
1868,2,2,2,3,2,65.62306467704919,OK,658.11,635.99,311.89,1499106336.0
1869,3,1,2,17,2,16.924300493728282,OK,524.44,666.53,277.3,1917367666.0
1870,1,2,2,0,2,52.9021246311979,OK,647.34,642.27,319.77,1429439882.0
1871,1,1,2,10,2,17.387529277564816,OK,528.91,620.14,293.86,1917394704.0
1872,2,1,1,18,1,58.501845105441404,OK,539.33,642.05,340.23,1660744338.0
1873,1,2,2,1,2,44.393657563578614,OK,632.38,612.08,290.41,1406852836.0
1874,1,1,1,6,1,22.564787578984415,OK,526.78,641.64,333.2,1549530128.0
1875,3,2,2,3,2,56.11517071735717,OK,637.31,641.99,308.25,1442083494.0
1876,3,2,2,19,2,72.98925524144299,OK,629.84,631.48,309.99,1557425614.0
1877,2,2,2,8,2,22.46921756713323,OK,639.05,624.25,302.15,1383797256.0
1878,1,2,1,24,1,26.558296505035095,OK,631.5,651.48,312.5,1183473568.0
1879,3,1,1,26,1,47.067541389532444,OK,535.62,637.52,310.24,1643881476.0
1880,3,1,1,1,1,55.81911173907748,OK,529.58,658.74,293.02,1644697020.0
1881,0,2,2,6,2,55.180287493544824,OK,648.47,612.14,325.4,1441088036.0
1882,0,2,1,10,1,81.75571829679367,TIMING,648.47,662.47,inf,inf
1883,2,2,2,23,2,63.80533703838077,OK,625.77,658.49,327.09,1495175036.0
1884,3,1,2,12,2,23.367120955687426,OK,524.18,643.45,272.15,1917804098.0
1885,1,2,2,25,2,24.317693986667678,OK,642.24,679.34,288.28,1383740256.0
1886,0,2,2,0,2,77.18151808460756,OK,629.46,650.05,332.26,1574285518.0
1887,0,2,2,16,2,96.54481088537891,OK,640.2,632.51,368.96,1870660798.0
1888,2,2,2,13,2,66.71587331952817,OK,632.54,613.56,310.35,1499608738.0
1889,3,2,2,24,2,79.87852430159656,OK,635.97,630.31,360.35,1672058418.0
1890,1,2,2,20,2,56.57251059153339,OK,638.52,620.48,317.99,1442089938.0
1891,0,2,2,1,2,52.00260325474127,OK,622.82,611.38,295.77,1428453892.0
1892,2,2,1,15,1,55.18845698523065,OK,653.85,649.33,375.53,1223454940.0
1893,0,1,2,5,2,42.41163775357517,OK,535.62,632.83,280.77,1961486030.0
1894,1,2,2,3,2,76.35877695986935,OK,643.58,634.0,327.48,1573721206.0
1895,0,2,2,24,2,46.32741478136047,OK,629.96,613.97,281.54,1407803322.0
1896,2,1,1,23,1,100.0,OK,534.94,640.33,334.53,1674936348.0
1897,1,1,2,17,2,16.746852926082532,OK,531.84,637.58,289.12,1917314768.0
1898,0,2,2,20,2,81.02972172673496,OK,626.12,666.18,359.86,1673993640.0
1899,2,2,2,0,2,35.05169215838805,OK,625.76,651.97,286.51,1394777142.0
1900,2,1,1,14,1,28.082730253656035,OK,527.34,632.8,281.65,1577655230.0
1901,1,1,1,12,1,62.015680028092845,OK,551.36,627.86,316.67,1721005066.0
1902,3,1,1,21,1,30.02837670949431,OK,551.18,618.99,305.29,1578317400.0
1903,3,2,1,4,1,60.909239123192094,OK,635.47,653.32,364.19,1253145362.0
1904,2,1,2,2,2,30.50432057454482,OK,525.74,643.53,301.99,1938377496.0
1905,3,1,2,2,2,84.26161867723022,OK,555.5,637.18,319.36,2453123004.0
1906,2,2,2,9,2,24.116302139196264,OK,662.68,654.56,297.21,1383728980.0
1907,0,1,0,3,1,66.48317115604769,TIMING,526.37,638.48,inf,inf
1908,1,2,2,21,2,24.00656136964674,OK,646.93,649.88,287.5,1383780724.0
1909,2,1,2,5,2,91.72267797355764,OK,547.67,641.58,312.52,2564832070.0
1910,3,1,2,22,2,48.146874874971225,OK,539.96,646.87,264.29,1983996060.0
1911,0,1,1,7,1,24.29896124533306,OK,520.33,673.1,312.75,1563519028.0
1912,1,1,1,22,1,37.37694650528353,TIMING,522.98,642.67,inf,inf
1913,1,2,2,15,2,47.971466826226624,OK,625.24,616.44,306.72,1418278560.0
1914,0,2,2,13,2,27.249755514903352,OK,649.75,637.81,298.41,1393749540.0
1915,2,2,2,18,2,33.93204548055937,OK,649.75,628.96,296.96,1394880466.0
1916,1,2,1,16,1,54.2881899406318,OK,631.31,636.42,352.83,1223541234.0
1917,1,1,1,25,1,27.428109227739895,OK,523.43,670.91,308.48,1563755892.0
1918,2,1,2,17,2,29.083583642408616,OK,523.7,613.61,288.42,1938302876.0
1919,1,1,2,21,2,50.82339462917452,OK,543.42,639.58,261.5,2005013936.0
1920,0,1,1,7,1,22.428441801833007,OK,544.26,629.74,327.96,1549607628.0
1921,3,2,2,10,2,90.27689909653641,OK,660.63,663.03,359.68,1880585246.0
1922,1,2,1,0,1,62.88833083561656,OK,651.45,635.43,326.93,1262890870.0
1923,2,1,1,2,1,29.96995073784231,OK,524.04,664.31,299.64,1578414880.0
1924,1,2,2,27,2,74.78120952170319,OK,631.05,640.43,328.87,1558920582.0
1925,0,1,2,15,2,10.250345640688478,OK,532.92,646.61,267.3,1897318700.0
1926,2,1,2,24,2,38.110502826201696,OK,539.6,640.7,267.23,1939294056.0
1927,1,2,2,8,2,72.8490306561261,OK,640.45,655.22,318.44,1543304832.0
1928,3,2,2,0,2,17.574474738249112,OK,624.54,641.37,294.12,1383753484.0
1929,2,2,2,4,2,23.59836815343477,OK,650.33,627.99,299.3,1383682602.0
1930,2,1,1,2,1,28.300420689181205,TIMING,542.96,667.11,inf,inf
1931,3,2,1,6,1,53.26523470720592,OK,648.25,636.31,338.56,1224065248.0
1932,3,1,2,12,2,46.608289235810794,OK,544.86,623.15,283.58,1963469868.0
1933,2,2,2,7,2,43.016440630849175,OK,630.67,604.64,317.22,1405936362.0
1934,0,1,2,3,2,15.72973160607023,OK,544.81,664.11,297.17,1917289502.0
1935,1,2,2,7,2,31.867683403757074,OK,616.75,646.79,307.95,1393780802.0
1936,2,2,2,1,2,53.098505144081365,OK,623.56,612.25,334.34,1429414820.0
1937,1,2,2,13,2,39.76771226786694,OK,613.15,662.54,301.83,1394888954.0
1938,1,2,2,21,2,22.161899159589673,OK,626.78,615.88,306.08,1383749686.0
1939,0,2,2,3,2,38.44031498716388,OK,630.24,648.99,303.11,1394880224.0
1940,2,1,2,7,2,44.232393662270134,OK,536.6,564.91,288.61,1962394876.0
1941,3,1,1,9,1,62.41939695323438,OK,557.84,606.31,317.12,1721383844.0
1942,3,1,1,18,1,25.89808921832315,OK,557.84,670.11,308.62,1563640054.0
1943,0,2,2,3,2,89.6768782923171,OK,659.47,635.35,333.79,1870612570.0
1944,1,2,1,4,1,60.479375261801636,TIMING,632.02,648.72,inf,inf
1945,1,2,2,3,2,18.861952500802637,OK,620.42,645.16,301.82,1383762610.0
1946,1,1,1,1,1,64.7582218704752,OK,539.71,610.85,314.58,1736072816.0
1947,0,2,2,15,2,23.36594868906861,OK,648.03,657.17,292.49,1383787760.0
1948,0,2,1,19,1,100.0,OK,648.03,657.7,364.58,1237491128.0
1949,2,2,2,14,2,48.61183951494642,OK,641.67,610.35,292.64,1428455924.0
1950,1,2,2,10,2,60.58170315398843,OK,641.66,653.52,322.04,1473384754.0
1951,1,1,1,6,1,65.54053060930624,OK,530.07,638.38,298.67,1737413440.0
1952,0,1,2,21,1,0.3085981936722604,TIMING,519.22,662.06,inf,inf
1953,0,1,1,23,1,26.304934020603156,OK,529.64,662.43,296.62,1563673750.0
1954,3,1,1,6,1,55.397552740803356,OK,531.84,644.53,318.91,1644702246.0
1955,1,2,2,24,2,60.69930220535416,OK,648.01,656.3,318.73,1473262088.0
1956,1,2,2,12,2,19.11350683818256,OK,648.33,621.27,304.01,1383724150.0
1957,1,2,2,4,2,29.243927399146347,OK,630.65,631.73,293.41,1393680644.0
1958,3,2,1,11,1,64.39781588959413,OK,650.56,634.86,342.0,1270681334.0
